year,quarter,period,market,internal_class,rba,available_space,availability_proportion,overall_rent,direct_overall_rent,sublet_overall_rent,leasing
2021,Q1,2021-Q1,Nashville,A,21176858,3835306,0.181108359,28.81414425,29.453609,25.838261,190713
2021,Q1,2021-Q1,Nashville,O,22248695,3767128,0.169319054,28.81414425,29.453609,25.838261,291260
2021,Q2,2021-Q2,Nashville,A,22834968,4755461,0.208253456,30.63970883,31.221749,25.798738,365294
2021,Q2,2021-Q2,Nashville,O,22782221,4000900,0.175615011,30.63970883,31.221749,25.798738,403358
2021,Q3,2021-Q3,Nashville,A,21790437,4434893,0.203524739,31.02999281,31.685574,25.489977,261704
2021,Q3,2021-Q3,Nashville,O,22190356,3629788,0.16357502300000001,31.02999281,31.685574,25.489977,196911
2021,Q4,2021-Q4,Nashville,A,21790437,4315786,0.198058717,30.57388504,31.16366,26.467345,250038
2021,Q4,2021-Q4,Nashville,O,22190356,4261678,0.192050907,30.57388504,31.16366,26.467345,147872
2022,Q1,2022-Q1,Nashville,A,22070207,4478951,0.202941051,30.77897411,31.362013,26.59477,261150
2022,Q1,2022-Q1,Nashville,O,22289230,4499880,0.201885844,30.77897411,31.362013,26.59477,210647
2022,Q2,2022-Q2,Nashville,A,22412390,4790482,0.213742577,31.00212092,31.51308,26.539141,202370
2022,Q2,2022-Q2,Nashville,O,22501544,4203331,0.186801892,31.00212092,31.51308,26.539141,164150
2022,Q3,2022-Q3,Nashville,A,22517390,5163299,0.22930273,31.73489258,32.167376,27.386949,399687
2022,Q3,2022-Q3,Nashville,O,22664201,4195563,0.185118505,31.73489258,32.167376,27.386949,250085
2022,Q4,2022-Q4,Nashville,A,22517390,5124450,0.227577441,30.89925565,31.420894,26.469772,214653
2022,Q4,2022-Q4,Nashville,O,22637693,4270376,0.18864007,30.89925565,31.420894,26.469772,256534
2023,Q1,2023-Q1,Nashville,A,22517390,4981233,0.221217157,32.80806614,33.296955,29.62057,414729
2023,Q1,2023-Q1,Nashville,O,22628670,4505998,0.199127832,32.80806614,33.296955,29.62057,143687
2023,Q2,2023-Q2,Nashville,A,22672997,5337989,0.235433763,31.61192082,32.341383,29.070598,261058
2023,Q2,2023-Q2,Nashville,O,22807688,3910428,0.171452188,31.61192082,32.341383,29.070598,375543
2023,Q3,2023-Q3,Nashville,A,23507343,5324691,0.226511818,31.78981091,32.072664,30.831562,516843
2023,Q3,2023-Q3,Nashville,O,22902473,3773261,0.164753431,31.78981091,32.072664,30.831562,304593
2023,Q4,2023-Q4,Nashville,A,25110507,5562677,0.221527865,32.97189752,33.266354,31.568211,568456
2023,Q4,2023-Q4,Nashville,O,22728855,3739113,0.164509519,32.97189752,33.266354,31.568211,147388
2024,Q1,2024-Q1,Nashville,A,25920303,6020188,0.232257624,33.66514513,34.09067,31.597028,608890
2024,Q1,2024-Q1,Nashville,O,22427317,3857511,0.172000556,33.66514513,34.09067,31.597028,156773
2024,Q2,2024-Q2,Nashville,A,26791624,6418033,0.239553713,34.40297691,34.982836,31.166408,560969
2024,Q2,2024-Q2,Nashville,O,22536095,3737294,0.165835918,34.40297691,34.982836,31.166408,94818
2024,Q3,2024-Q3,Nashville,A,28459423,7490660,0.263204915,34.87964496,35.521388,31.038434,759522
2024,Q3,2024-Q3,Nashville,O,22799547,3772999,0.1654857,34.87964496,35.521388,31.038434,138714
2024,Q4,2024-Q4,Nashville,A,29101881,7923072,0.272,36.34,37.555141,28.757091,420110
2024,Q4,2024-Q4,Nashville,O,22698384,3883904,0.171,36.34,37.555141,28.757091,141379
2018,Q1,2018-Q1,Northern New Jersey,A,112490880,29831785,0.265192921,27.27612862,NA,NA,1005114
2018,Q1,2018-Q1,Northern New Jersey,O,33748105,7516540,0.222724802,27.27612862,NA,NA,118100
2018,Q2,2018-Q2,Northern New Jersey,A,112490880,30215591,0.268604806,27.20733578,NA,NA,1754265
2018,Q2,2018-Q2,Northern New Jersey,O,33549455,7868683,0.234539816,27.20733578,NA,NA,323755
2018,Q3,2018-Q3,Northern New Jersey,A,112430880,28781089,0.255989182,27.11558709,NA,NA,1962510
2018,Q3,2018-Q3,Northern New Jersey,O,33439279,7687782,0.229902744,27.11558709,NA,NA,151979
2018,Q4,2018-Q4,Northern New Jersey,A,112430880,28402335,0.25262041,27.39746231,NA,NA,1569832
2018,Q4,2018-Q4,Northern New Jersey,O,33439279,7006269,0.209522131,27.39746231,NA,NA,134898
2019,Q1,2019-Q1,Northern New Jersey,A,112387880,27893640,0.248190819,28.56775941,28.552714,28.626924,1414440
2019,Q1,2019-Q1,Northern New Jersey,O,33272191,6516782,0.195862725,28.56775941,28.552714,28.626924,444391
2019,Q2,2019-Q2,Northern New Jersey,A,112389052,27583817,0.24543153,28.65554757,28.665985,28.508059,1203461
2019,Q2,2019-Q2,Northern New Jersey,O,33272191,5723088,0.172008149,28.65554757,28.665985,28.508059,268216
2019,Q3,2019-Q3,Northern New Jersey,A,112389052,27852116,0.247818764,29.22818727,29.349976,26.627284,1798209
2019,Q3,2019-Q3,Northern New Jersey,O,33272191,5501755,0.165355957,29.22818727,29.349976,26.627284,549428
2019,Q4,2019-Q4,Northern New Jersey,A,112345052,27491081,0.244702197,29.53986335,29.699565,25.09837,1731685
2019,Q4,2019-Q4,Northern New Jersey,O,33272191,5749166,0.172791927,29.53986335,29.699565,25.09837,324249
2020,Q1,2020-Q1,Northern New Jersey,A,113615306,28115119,0.247458903,29.10079745,29.280156,25.822325,1032386
2020,Q1,2020-Q1,Northern New Jersey,O,34156106,6550490,0.191780937,29.10079745,29.280156,25.822325,271602
2020,Q2,2020-Q2,Northern New Jersey,A,113615306,28601047,0.251735862,28.92403092,29.11708,25.721702,972472
2020,Q2,2020-Q2,Northern New Jersey,O,33975997,6350932,0.186924081,28.92403092,29.11708,25.721702,308847
2020,Q3,2020-Q3,Northern New Jersey,A,113615306,30414267,0.267695155,28.91478261,29.087339,26.040586,1800505
2020,Q3,2020-Q3,Northern New Jersey,O,33975997,6648102,0.195670549,28.91478261,29.087339,26.040586,260995
2020,Q4,2020-Q4,Northern New Jersey,A,113615306,31013079,0.272965678,28.59862241,28.763341,25.806327,903048
2020,Q4,2020-Q4,Northern New Jersey,O,33975997,6502010,0.19137069,28.59862241,28.763341,25.806327,185284
2021,Q1,2021-Q1,Northern New Jersey,A,114342930,31780970,0.277944338,29.10900748,29.257457,26.790565,1327959
2021,Q1,2021-Q1,Northern New Jersey,O,34492301,6732873,0.1951993,29.10900748,29.257457,26.790565,355353
2021,Q2,2021-Q2,Northern New Jersey,A,115114093,33201363,0.288421358,29.28385552,29.390396,28.059249,1167524
2021,Q2,2021-Q2,Northern New Jersey,O,34372301,6735121,0.195946178,29.28385552,29.390396,28.059249,710874
2021,Q3,2021-Q3,Northern New Jersey,A,115114093,33288807,0.289180987,29.70792054,29.756208,29.06936,1172742
2021,Q3,2021-Q3,Northern New Jersey,O,34372301,6325705,0.184034959,29.70792054,29.756208,29.06936,270920
2021,Q4,2021-Q4,Northern New Jersey,A,115114093,32812600,0.28504416,29.77171495,29.932736,28.170444,1782998
2021,Q4,2021-Q4,Northern New Jersey,O,34372301,6394692,0.186042011,29.77171495,29.932736,28.170444,350098
2022,Q1,2022-Q1,Northern New Jersey,A,115419126,32485530,0.281457078,29.62297951,29.824821,27.701579,1857167
2022,Q1,2022-Q1,Northern New Jersey,O,34061541,5654202,0.165999595,29.62297951,29.824821,27.701579,268808
2022,Q2,2022-Q2,Northern New Jersey,A,115419126,31874216,0.276160608,30.39175633,30.633316,28.496066,1478917
2022,Q2,2022-Q2,Northern New Jersey,O,34061541,5295718,0.155474997,30.39175633,30.633316,28.496066,138103
2022,Q3,2022-Q3,Northern New Jersey,A,115419126,31218310,0.270477789,30.66114208,30.714176,30.229673,1980332
2022,Q3,2022-Q3,Northern New Jersey,O,34061541,5147443,0.151121847,30.66114208,30.714176,30.229673,368775
2022,Q4,2022-Q4,Northern New Jersey,A,115419126,30570152,0.264862099,31.4699891,31.543722,30.887844,2281755
2022,Q4,2022-Q4,Northern New Jersey,O,34061541,5330291,0.156490013,31.4699891,31.543722,30.887844,265645
2023,Q1,2023-Q1,Northern New Jersey,A,114251522,32023662,0.280290901,31.53708353,31.701349,30.751396,1720336
2023,Q1,2023-Q1,Northern New Jersey,O,34471679,5247662,0.152231111,31.53708353,31.701349,30.751396,702218
2023,Q2,2023-Q2,Northern New Jersey,A,114453295,32848796,0.287006119,31.61487436,31.867007,30.053221,1510269
2023,Q2,2023-Q2,Northern New Jersey,O,34471679,5550780,0.161024359,31.61487436,31.867007,30.053221,242850
2023,Q3,2023-Q3,Northern New Jersey,A,115433045,33257637,0.288111927,31.73434128,31.981553,30.039175,1269043
2023,Q3,2023-Q3,Northern New Jersey,O,34471679,5450149,0.158105122,31.73434128,31.981553,30.039175,157004
2023,Q4,2023-Q4,Northern New Jersey,A,115433045,33155601,0.287227986,31.59325599,31.973074,29.350829,2146008
2023,Q4,2023-Q4,Northern New Jersey,O,34471679,5200807,0.150871879,31.59325599,31.973074,29.350829,247953
2024,Q1,2024-Q1,Northern New Jersey,A,114685165,32408583,0.282587404,31.51117843,31.845968,29.243808,1701680
2024,Q1,2024-Q1,Northern New Jersey,O,35796455,6092620,0.17020177,31.51117843,31.845968,29.243808,317496
2024,Q2,2024-Q2,Northern New Jersey,A,114586211,32040766,0.279621481,31.47659025,31.928076,28.684072,1331014
2024,Q2,2024-Q2,Northern New Jersey,O,35796455,6160325,0.172093158,31.47659025,31.928076,28.684072,224528
2024,Q3,2024-Q3,Northern New Jersey,A,114304619,32302488,0.282600023,31.35719156,31.797385,28.211692,2097653
2024,Q3,2024-Q3,Northern New Jersey,O,35941938,5835230,0.162351568,31.35719156,31.797385,28.211692,560254
2024,Q4,2024-Q4,Northern New Jersey,A,113957191,31330703,0.275,31.68,32.021596,28.885287,1345540
2024,Q4,2024-Q4,Northern New Jersey,O,35778938,5199199,0.145,31.68,32.021596,28.885287,170549
2018,Q1,2018-Q1,Northern Virginia,A,98172791,21540326,0.219412383,31.83788693,NA,NA,3476628
2018,Q1,2018-Q1,Northern Virginia,O,50820827,11232437,0.221020351,31.83788693,NA,NA,528874
2018,Q2,2018-Q2,Northern Virginia,A,98610960,21315720,0.216159745,32.30101111,NA,NA,2188728
2018,Q2,2018-Q2,Northern Virginia,O,50820827,11186620,0.220118811,32.30101111,NA,NA,602817
2018,Q3,2018-Q3,Northern Virginia,A,98785668,22604095,0.228819579,32.80668928,NA,NA,1484098
2018,Q3,2018-Q3,Northern Virginia,O,50820827,10635174,0.209268023,32.80668928,NA,NA,426118
2018,Q4,2018-Q4,Northern Virginia,A,98785668,22201031,0.224739392,32.60308464,NA,NA,2807514
2018,Q4,2018-Q4,Northern Virginia,O,50820827,10497779,0.206564506,32.60308464,NA,NA,585942
2019,Q1,2019-Q1,Northern Virginia,A,99352734,22845152,0.229939842,33.19827171,33.684421,27.727045,1689517
2019,Q1,2019-Q1,Northern Virginia,O,50820827,10196510,0.200636444,33.19827171,33.684421,27.727045,738724
2019,Q2,2019-Q2,Northern Virginia,A,99808997,21917539,0.219594823,34.06405943,34.432424,30.011829,2047241
2019,Q2,2019-Q2,Northern Virginia,O,50820827,9668985,0.190256349,34.06405943,34.432424,30.011829,1268590
2019,Q3,2019-Q3,Northern Virginia,A,100499022,21556794,0.21449755,34.98540559,35.33617,30.693666,2614570
2019,Q3,2019-Q3,Northern Virginia,O,50820827,9274846,0.182500887,34.98540559,35.33617,30.693666,470307
2019,Q4,2019-Q4,Northern Virginia,A,100499022,21191798,0.210865714,35.16897661,35.531762,30.586615,2191725
2019,Q4,2019-Q4,Northern Virginia,O,50820827,9106016,0.179178824,35.16897661,35.531762,30.586615,707523
2020,Q1,2020-Q1,Northern Virginia,A,100499022,21526618,0.214197288,35.121615,35.472662,30.062484,1975912
2020,Q1,2020-Q1,Northern Virginia,O,50820827,9222793,0.181476641,35.121615,35.472662,30.062484,976935
2020,Q2,2020-Q2,Northern Virginia,A,100803477,21386982,0.212165122,34.9968263,35.282816,30.478893,2110568
2020,Q2,2020-Q2,Northern Virginia,O,50820827,9406685,0.185095079,34.9968263,35.282816,30.478893,597414
2020,Q3,2020-Q3,Northern Virginia,A,100803477,22532325,0.22352726,35.01513012,35.340388,30.245915,854662
2020,Q3,2020-Q3,Northern Virginia,O,50820827,9897813,0.194758991,35.01513012,35.340388,30.245915,607791
2020,Q4,2020-Q4,Northern Virginia,A,100803477,24023790,0.238323029,35.01900304,35.351344,30.868689,1392894
2020,Q4,2020-Q4,Northern Virginia,O,50820827,9946326,0.19571358,35.01900304,35.351344,30.868689,479824
2021,Q1,2021-Q1,Northern Virginia,A,101071697,25759606,0.254864683,34.74723404,35.122902,30.271331,1096172
2021,Q1,2021-Q1,Northern Virginia,O,51043927,10306455,0.201913442,34.74723404,35.122902,30.271331,534071
2021,Q2,2021-Q2,Northern Virginia,A,101593509,26446286,0.260314721,34.58339348,35.007797,29.680883,1803266
2021,Q2,2021-Q2,Northern Virginia,O,50027643,10416318,0.208211248,34.58339348,35.007797,29.680883,736287
2021,Q3,2021-Q3,Northern Virginia,A,101593509,26477846,0.260625371,34.83641596,35.353552,29.383875,1889833
2021,Q3,2021-Q3,Northern Virginia,O,50027643,10446370,0.208811956,34.83641596,35.353552,29.383875,264976
2021,Q4,2021-Q4,Northern Virginia,A,103371740,26835969,0.259606436,35.25109587,35.804003,29.553228,1617129
2021,Q4,2021-Q4,Northern Virginia,O,50027643,10353231,0.206950206,35.25109587,35.804003,29.553228,648911
2022,Q1,2022-Q1,Northern Virginia,A,103371740,27957937,0.270460157,35.30038352,35.731458,31.486856,1301651
2022,Q1,2022-Q1,Northern Virginia,O,50538503,10577173,0.209289401,35.30038352,35.731458,31.486856,362559
2022,Q2,2022-Q2,Northern Virginia,A,102925352,27045603,0.262769109,35.28116888,35.785794,31.478535,1500881
2022,Q2,2022-Q2,Northern Virginia,O,48958872,10060821,0.205495359,35.28116888,35.785794,31.478535,1171700
2022,Q3,2022-Q3,Northern Virginia,A,102925352,27101940,0.263316466,35.405045200000004,35.86129,32.30933,1615609
2022,Q3,2022-Q3,Northern Virginia,O,48958872,9832302,0.200827789,35.405045200000004,35.86129,32.30933,653105
2022,Q4,2022-Q4,Northern Virginia,A,103157383,27221270,0.263880967,35.34677789,35.847096,31.891717,3153534
2022,Q4,2022-Q4,Northern Virginia,O,49092680,10000960,0.20371591,35.34677789,35.847096,31.891717,304634
2023,Q1,2023-Q1,Northern Virginia,A,102644117,27775179,0.270596892,35.38670988,35.895755,31.96645,1314485
2023,Q1,2023-Q1,Northern Virginia,O,47344128,9889822,0.208892262,35.38670988,35.895755,31.96645,381419
2023,Q2,2023-Q2,Northern Virginia,A,102644117,28463363,0.277301455,35.52774387,36.052362,31.890892,1607381
2023,Q2,2023-Q2,Northern Virginia,O,47344128,10173338,0.214880671,35.52774387,36.052362,31.890892,332824
2023,Q3,2023-Q3,Northern Virginia,A,102644117,28014209,0.272925617,35.34493703,35.997831,31.106995,1200124
2023,Q3,2023-Q3,Northern Virginia,O,47344128,10055107,0.212383403,35.34493703,35.997831,31.106995,389229
2023,Q4,2023-Q4,Northern Virginia,A,102644117,27922030,0.272027573,35.27863013,35.938485,30.898931,864301
2023,Q4,2023-Q4,Northern Virginia,O,47344128,10033684,0.211930907,35.27863013,35.938485,30.898931,627183
2024,Q1,2024-Q1,Northern Virginia,A,102701081,27743352,0.270136903,35.29500182,35.8757,31.048404,1924518
2024,Q1,2024-Q1,Northern Virginia,O,47372726,9560316,0.201810552,35.29500182,35.8757,31.048404,368973
2024,Q2,2024-Q2,Northern Virginia,A,102964063,27824417,0.270234256,35.25726087,35.86277,30.585632,1450081
2024,Q2,2024-Q2,Northern Virginia,O,47372726,9289493,0.196093697,35.25726087,35.86277,30.585632,368468
2024,Q3,2024-Q3,Northern Virginia,A,102893538,28913622,0.281005227,35.47742,36.113798,30.298121,1927006
2024,Q3,2024-Q3,Northern Virginia,O,47372726,9418148,0.198809501,35.47742,36.113798,30.298121,446392
2024,Q4,2024-Q4,Northern Virginia,A,102893538,29142652,0.283,35.41,36.114846,28.567714,1194430
2024,Q4,2024-Q4,Northern Virginia,O,47398696,9212835,0.194,35.41,36.114846,28.567714,650434
2018,Q1,2018-Q1,Orange County (CA),A,42676775,8496263,0.199083998,32.11845662,NA,NA,810031
2018,Q1,2018-Q1,Orange County (CA),O,40590141,6443150,0.158736822,32.11845662,NA,NA,555694
2018,Q2,2018-Q2,Orange County (CA),A,43620738,8450291,0.193721871,35.53164976,NA,NA,1163930
2018,Q2,2018-Q2,Orange County (CA),O,40590141,5966555,0.146995178,35.53164976,NA,NA,851567
2018,Q3,2018-Q3,Orange County (CA),A,43620738,8993739,0.206180349,36.10755655,NA,NA,639470
2018,Q3,2018-Q3,Orange County (CA),O,40590141,6580151,0.162112051,36.10755655,NA,NA,624081
2018,Q4,2018-Q4,Orange County (CA),A,43736999,9415407,0.215273275,36.0884151,NA,NA,1214188
2018,Q4,2018-Q4,Orange County (CA),O,40659788,6195734,0.152379889,36.0884151,NA,NA,946072
2019,Q1,2019-Q1,Orange County (CA),A,44186205,9118481,0.206364882,35.49081114,36.441847,30.600427,725952
2019,Q1,2019-Q1,Orange County (CA),O,40699406,6487632,0.159403604,35.49081114,36.441847,30.600427,765821
2019,Q2,2019-Q2,Orange County (CA),A,44186205,9060495,0.205052572,36.2407531,37.093653,31.65917,1340932
2019,Q2,2019-Q2,Orange County (CA),O,40699406,6062170,0.14894984,36.2407531,37.093653,31.65917,1097731
2019,Q3,2019-Q3,Orange County (CA),A,44186205,9079964,0.205493185,35.74684753,36.90844,28.656825,918978
2019,Q3,2019-Q3,Orange County (CA),O,40699406,5644658,0.13869141,35.74684753,36.90844,28.656825,949292
2019,Q4,2019-Q4,Orange County (CA),A,44530559,8735938,0.196178494,35.85232225,37.113732,29.260548,741427
2019,Q4,2019-Q4,Orange County (CA),O,40699406,5664549,0.139180139,35.85232225,37.113732,29.260548,590231
2020,Q1,2020-Q1,Orange County (CA),A,44530559,8899511,0.199851769,36.52600535,37.504864,29.601274,833190
2020,Q1,2020-Q1,Orange County (CA),O,40699406,6058114,0.148850182,36.52600535,37.504864,29.601274,565904
2020,Q2,2020-Q2,Orange County (CA),A,44530559,9229657,0.207265689,36.71773514,37.795681,29.771717,515557
2020,Q2,2020-Q2,Orange County (CA),O,40699406,5945047,0.146072083,36.71773514,37.795681,29.771717,414759
2020,Q3,2020-Q3,Orange County (CA),A,44764821,10007292,0.223552597,36.76589596,37.857381,30.24312,639034
2020,Q3,2020-Q3,Orange County (CA),O,40699406,6346906,0.155945912,36.76589596,37.857381,30.24312,968152
2020,Q4,2020-Q4,Orange County (CA),A,44764821,10327607,0.230708104,36.36149958,37.554965,29.599206,630600
2020,Q4,2020-Q4,Orange County (CA),O,40699406,6457879,0.158672561,36.36149958,37.554965,29.599206,606207
2021,Q1,2021-Q1,Orange County (CA),A,44784996,10101191,0.225548552,35.48435597,36.483054,29.272368,1081496
2021,Q1,2021-Q1,Orange County (CA),O,40699406,7959436,0.195566392,35.48435597,36.483054,29.272368,431163
2021,Q2,2021-Q2,Orange County (CA),A,44784996,10686094,0.238608797,35.44153219,36.466138,30.521508,551906
2021,Q2,2021-Q2,Orange County (CA),O,40720942,8027665,0.19713849,35.44153219,36.466138,30.521508,736235
2021,Q3,2021-Q3,Orange County (CA),A,44784996,10912232,0.243658211,35.0830792,36.173043,29.989749,841246
2021,Q3,2021-Q3,Orange County (CA),O,40720942,8113922,0.199256736,35.0830792,36.173043,29.989749,784738
2021,Q4,2021-Q4,Orange County (CA),A,45130782,10720768,0.237548908,35.12732765,35.982082,28.949972,1000246
2021,Q4,2021-Q4,Orange County (CA),O,40785418,6961611,0.170688725,35.12732765,35.982082,28.949972,901531
2022,Q1,2022-Q1,Orange County (CA),A,45245226,10790103,0.238480475,34.79182078,36.102388,27.768562,902129
2022,Q1,2022-Q1,Orange County (CA),O,40865922,6972402,0.170616535,34.79182078,36.102388,27.768562,713499
2022,Q2,2022-Q2,Orange County (CA),A,45059226,11163309,0.247747465,34.35699339,35.591425,28.291737,850555
2022,Q2,2022-Q2,Orange County (CA),O,40577693,7060880,0.174008907,34.35699339,35.591425,28.291737,702880
2022,Q3,2022-Q3,Orange County (CA),A,45059226,12201600,0.270790271,34.76745986,35.851826,30.305966,735584
2022,Q3,2022-Q3,Orange County (CA),O,40577693,6502567,0.160249795,34.76745986,35.851826,30.305966,1063051
2022,Q4,2022-Q4,Orange County (CA),A,45059226,12468247,0.276707971,34.38814572,35.310215,30.676044,995657
2022,Q4,2022-Q4,Orange County (CA),O,40577693,6874609,0.169418429,34.38814572,35.310215,30.676044,561283
2023,Q1,2023-Q1,Orange County (CA),A,44855764,12443882,0.27741991,33.97355307,35.01308,29.922206,598606
2023,Q1,2023-Q1,Orange County (CA),O,39679428,7016274,0.17682397,33.97355307,35.01308,29.922206,464431
2023,Q2,2023-Q2,Orange County (CA),A,44855764,13187137,0.293989798,33.95350232,34.901259,29.929672,1085532
2023,Q2,2023-Q2,Orange County (CA),O,39679428,7665683,0.193190361,33.95350232,34.901259,29.929672,435880
2023,Q3,2023-Q3,Orange County (CA),A,44855764,12729579,0.283789147,33.72380008,34.951322,28.524902,1022131
2023,Q3,2023-Q3,Orange County (CA),O,39628512,7575829,0.19117117,33.72380008,34.951322,28.524902,805550
2023,Q4,2023-Q4,Orange County (CA),A,44855764,12661922,0.282280823,33.52523546,34.719342,27.893163,830463
2023,Q4,2023-Q4,Orange County (CA),O,39668971,7575807,0.190975637,33.52523546,34.719342,27.893163,724558
2024,Q1,2024-Q1,Orange County (CA),A,44497526,12091681,0.271738276,33.86945312,35.003849,28.046642,933446
2024,Q1,2024-Q1,Orange County (CA),O,39253752,7164523,0.18251817,33.86945312,35.003849,28.046642,453831
2024,Q2,2024-Q2,Orange County (CA),A,44497526,12074462,0.271351311,33.90641367,35.09876,28.03338,980961
2024,Q2,2024-Q2,Orange County (CA),O,39245889,7222717,0.184037543,33.90641367,35.09876,28.03338,497034
2024,Q3,2024-Q3,Orange County (CA),A,44287152,11787186,0.266153624,33.82680129,35.040708,27.301098,1240082
2024,Q3,2024-Q3,Orange County (CA),O,38967420,7309030,0.187567717,33.82680129,35.040708,27.301098,680362
2024,Q4,2024-Q4,Orange County (CA),A,44287152,11372432,0.257,33.75,35.077757,26.75507,1094592
2024,Q4,2024-Q4,Orange County (CA),O,38967420,6996160,0.18,33.75,35.077757,26.75507,393417
2018,Q1,2018-Q1,Philadelphia,A,85439454,14687541,0.171905839,25.857995119999998,NA,NA,1385237
2018,Q1,2018-Q1,Philadelphia,O,45525612,8339192,0.183175835,25.857995119999998,NA,NA,516131
2018,Q2,2018-Q2,Philadelphia,A,85439454,14889710,0.174272064,28.02066103,NA,NA,1085759
2018,Q2,2018-Q2,Philadelphia,O,45525612,8302868,0.182377955,28.02066103,NA,NA,510848
2018,Q3,2018-Q3,Philadelphia,A,85439454,14704408,0.172103253,27.80045517,NA,NA,1313159
2018,Q3,2018-Q3,Philadelphia,O,45393669,8163805,0.179844573,27.80045517,NA,NA,532011
2018,Q4,2018-Q4,Philadelphia,A,85439454,14724955,0.172343739,27.97791094,NA,NA,1542595
2018,Q4,2018-Q4,Philadelphia,O,45393669,8585402,0.189132145,27.97791094,NA,NA,401085
2019,Q1,2019-Q1,Philadelphia,A,85439454,14574906,0.170587537,27.91371549,28.082373,23.415248,1018009
2019,Q1,2019-Q1,Philadelphia,O,45393669,8680659,0.19123061,27.91371549,28.082373,23.415248,749912
2019,Q2,2019-Q2,Philadelphia,A,85439454,14512127,0.169852759,28.04570177,28.329098,24.242128,1574637
2019,Q2,2019-Q2,Philadelphia,O,45393669,8085258,0.178114221,28.04570177,28.329098,24.242128,335714
2019,Q3,2019-Q3,Philadelphia,A,85439454,14205325,0.166261889,28.685652610000002,29.033457,24.91039,1167941
2019,Q3,2019-Q3,Philadelphia,O,45393669,7810752,0.17206699,28.685652610000002,29.033457,24.91039,546145
2019,Q4,2019-Q4,Philadelphia,A,85817454,13820648,0.161047052,28.95926853,29.335876,24.266403,1442976
2019,Q4,2019-Q4,Philadelphia,O,45393669,7867195,0.173310402,28.95926853,29.335876,24.266403,524182
2020,Q1,2020-Q1,Philadelphia,A,86585586,13425040,0.155049364,28.73812476,29.077355,24.390503,1512348
2020,Q1,2020-Q1,Philadelphia,O,45754371,8246437,0.180232769,28.73812476,29.077355,24.390503,1232698
2020,Q2,2020-Q2,Philadelphia,A,86585586,13821742,0.159630981,28.77004153,29.027259,24.642485,610300
2020,Q2,2020-Q2,Philadelphia,O,45754371,8028795,0.175476022,28.77004153,29.027259,24.642485,479950
2020,Q3,2020-Q3,Philadelphia,A,86585586,14373116,0.165998946,28.89532041,29.14587,24.947849,422714
2020,Q3,2020-Q3,Philadelphia,O,45754371,8312739,0.181681855,28.89532041,29.14587,24.947849,192992
2020,Q4,2020-Q4,Philadelphia,A,86585586,15522108,0.179268961,28.90799163,29.21942,24.920767,707500
2020,Q4,2020-Q4,Philadelphia,O,45754371,8819323,0.192753672,28.90799163,29.21942,24.920767,199161
2021,Q1,2021-Q1,Philadelphia,A,86585586,17038021,0.196776644,29.04883036,29.480847,24.818244,484368
2021,Q1,2021-Q1,Philadelphia,O,45754371,9109853,0.199103447,29.04883036,29.480847,24.818244,195526
2021,Q2,2021-Q2,Philadelphia,A,86983586,18075683,0.207805677,29.41071751,29.988526,24.457768,912502
2021,Q2,2021-Q2,Philadelphia,O,45754371,9294422,0.203137357,29.41071751,29.988526,24.457768,216703
2021,Q3,2021-Q3,Philadelphia,A,86983586,18544635,0.213196947,29.69096422,30.349325,25.021357,760620
2021,Q3,2021-Q3,Philadelphia,O,45754371,9114849,0.199212639,29.69096422,30.349325,25.021357,389190
2021,Q4,2021-Q4,Philadelphia,A,87371586,18605528,0.212947124,29.41560868,30.01811,25.254845,1295346
2021,Q4,2021-Q4,Philadelphia,O,45754371,9242941,0.202012197,29.41560868,30.01811,25.254845,583184
2022,Q1,2022-Q1,Philadelphia,A,87371586,19115008,0.218778311,29.7886648,30.305216,26.386631,1102301
2022,Q1,2022-Q1,Philadelphia,O,45754371,9761154,0.213338175,29.7886648,30.305216,26.386631,420625
2022,Q2,2022-Q2,Philadelphia,A,87758586,19428173,0.22138202,30.24896925,30.795236,26.896557,627644
2022,Q2,2022-Q2,Philadelphia,O,45754371,9702700,0.212060614,30.24896925,30.795236,26.896557,464455
2022,Q3,2022-Q3,Philadelphia,A,87758586,19168544,0.218423574,30.37699237,30.793066,27.637778,955577
2022,Q3,2022-Q3,Philadelphia,O,45754371,9700775,0.212018541,30.37699237,30.793066,27.637778,272821
2022,Q4,2022-Q4,Philadelphia,A,87852570,20703919,0.235666629,31.57589656,32.050547,28.268689,1267599
2022,Q4,2022-Q4,Philadelphia,O,45754371,9292650,0.203098629,31.57589656,32.050547,28.268689,179605
2023,Q1,2023-Q1,Philadelphia,A,87818453,21642378,0.246444537,31.48097706,32.234925,27.049791,453335
2023,Q1,2023-Q1,Philadelphia,O,45754371,9833861,0.214927247,31.48097706,32.234925,27.049791,273015
2023,Q2,2023-Q2,Philadelphia,A,88297253,22401113,0.253701132,31.00841321,31.652302,27.445903,656108
2023,Q2,2023-Q2,Philadelphia,O,45754371,9977158,0.218059123,31.00841321,31.652302,27.445903,380186
2023,Q3,2023-Q3,Philadelphia,A,88297253,23274237,0.263589593,31.27093173,32.042688,26.776726,915964
2023,Q3,2023-Q3,Philadelphia,O,45754371,9659208,0.21111006,31.27093173,32.042688,26.776726,261974
2023,Q4,2023-Q4,Philadelphia,A,88297253,22656654,0.256595231,31.39521239,32.147542,27.02766,670364
