year,quarter,market,city,state,cbd_suburban,building_name,building_id,address,leased_sf,company_name,internal_industry,transaction_type,internal_class,rba,available_space,overall_rent,leasing
2019,Q1,Austin,Austin,TX,CBD,Perry Brooks,Austin_CBD_Austin_Perry Brooks_720 Brazos St,720 Brazos St,5319,NA,NA,New,O,27947525,3214837,36.0102238858244,662691
2019,Q1,Austin,Austin,TX,Suburban,Prosperity Bank Building,Austin_Northwest_Austin_Prosperity Bank Building_3301 Northland Dr,3301 Northland Dr,3161,NA,NA,New,O,27947525,3214837,36.0102238858244,662691
2019,Q1,Austin,Austin,TX,Suburban,Revive,Austin_Northeast_Austin_Revive_1033 La Posada Dr,1033 La Posada Dr,994,NA,NA,New,O,27947525,3214837,36.0102238858244,662691
2019,Q1,Austin,Austin,TX,Suburban,Shepherd Mountain Plaza,Austin_Northwest_Austin_Shepherd Mountain Plaza_6034 Courtyard Dr W,6034 Courtyard Dr W,1774,NA,NA,New,A,38276350,4087849,36.0102238858244,2015649
2019,Q1,Austin,Austin,TX,Suburban,Southpark One,Austin_Southeast_Austin_Southpark One_1701 Directors Blvd,1701 Directors Blvd,2277,NA,NA,New,A,38276350,4087849,36.0102238858244,2015649
2019,Q1,Austin,Austin,TX,Suburban,Stonebridge Plaza II,Austin_Northwest_Austin_Stonebridge Plaza II_9600 N MoPac Expy,9600 N MoPac Expy,5007,NA,NA,New,A,38276350,4087849,36.0102238858244,2015649
2019,Q1,Austin,Austin,TX,Suburban,Terrace 1,Austin_South_Austin_Terrace 1_2600 Via Fortuna,2600 Via Fortuna,2777,NA,NA,New,A,38276350,4087849,36.0102238858244,2015649
2019,Q1,Austin,Austin,TX,Suburban,The Carillon,Austin_West Central_Austin_The Carillon_2630 Exposition Blvd,2630 Exposition Blvd,1665,NA,NA,New,O,27947525,3214837,36.0102238858244,662691
2019,Q1,Austin,Austin,TX,Suburban,The Corners I Office Bldg,Austin_South_Austin_The Corners I Office Bldg_3001 S Lamar Blvd,3001 S Lamar Blvd,1069,NA,NA,New,O,27947525,3214837,36.0102238858244,662691
2019,Q1,Austin,Austin,TX,Suburban,The Crossings at Lakeline Bldg 1,Austin_Far Northwest_Austin_The Crossings at Lakeline Bldg 1_11001 Lakeline Blvd,11001 Lakeline Blvd,10445,NA,NA,New,A,38276350,4087849,36.0102238858244,2015649
2019,Q1,Austin,Austin,TX,Suburban,The Crossings at Lakeline Bldg 2,Austin_Far Northwest_Austin_The Crossings at Lakeline Bldg 2_11001 Lakeline Blvd,11001 Lakeline Blvd,20367,NA,NA,New,A,38276350,4087849,36.0102238858244,2015649
2019,Q1,Austin,Austin,TX,Suburban,The Stratum  Building D,Austin_Northwest_Austin_The Stratum  Building D_11044 Research Blvd,11044 Research Blvd,1368,NA,NA,New,A,38276350,4087849,36.0102238858244,2015649
2019,Q1,Austin,Austin,TX,Suburban,Wells Fargo Bank Bldg,Austin_Southeast_Austin_Wells Fargo Bank Bldg_2028 E Ben White Blvd,2028 E Ben White Blvd,484,NA,NA,New,O,27947525,3214837,36.0102238858244,662691
2019,Q1,Austin,Austin,TX,Suburban,NA,Austin_East_Austin_NA_1106 Clayton Ln,1106 Clayton Ln,267,NA,NA,New,O,27947525,3214837,36.0102238858244,662691
2019,Q1,Austin,Austin,TX,Suburban,NA,Austin_Southeast_Austin_NA_2801 S Interstate 35 S,2801 S Interstate 35 S,3044,NA,NA,New,O,27947525,3214837,36.0102238858244,662691
2019,Q1,Austin,Austin,TX,Suburban,NA,Austin_Northwest_Austin_NA_5806 Mesa Dr,5806 Mesa Dr,1596,NA,NA,New,O,27947525,3214837,36.0102238858244,662691
2019,Q1,Austin,Austin,TX,CBD,NA,Austin_CBD_Austin_NA_823 Congress Ave,823 Congress Ave,11610,Industrious Aus 823 Congress Avenue,NA,New,O,27947525,3214837,36.0102238858244,662691
2019,Q1,Austin,Austin,TX,CBD,NA,Austin_CBD_Austin_NA_823 Congress Ave,823 Congress Ave,12049,Industrious Aus 823 Congress Avenue,NA,New,O,27947525,3214837,36.0102238858244,662691
2019,Q2,Austin,Austin,TX,CBD,100 Congress,Austin_CBD_Austin_100 Congress_100 Congress Ave,100 Congress Ave,6117,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,211 Seventh,Austin_CBD_Austin_211 Seventh_211 E 7th St,211 E 7th St,16745,Silvercar By Audi,Transportation,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,515 Congress,Austin_CBD_Austin_515 Congress_515 Congress Ave,515 Congress Ave,1021,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Amber Oaks G,Austin_Far Northwest_Austin_Amber Oaks G_9601 Amberglen Blvd,9601 Amberglen Blvd,1660,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Amber Oaks G,Austin_Far Northwest_Austin_Amber Oaks G_9601 Amberglen Blvd,9601 Amberglen Blvd,6151,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Arboretum Plaza I,Austin_Northwest_Austin_Arboretum Plaza I_9442 Capital Of Texas Hwy N,9442 Capital Of Texas Hwy N,8302,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Austin Bldg,Austin_Northwest_Austin_Austin Bldg_9009 Mountain Ridge Dr,9009 Mountain Ridge Dr,1587,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Austin Innovation Park II,Austin_Northwest_Austin_Austin Innovation Park II_6801 Capital Of Texas Hwy N,6801 Capital Of Texas Hwy N,13206,Overhaul Group,Transportation,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Bank Of America  Oak Hill,Austin_Southwest_Austin_Bank Of America  Oak Hill_5725 Hwy 290 W,5725 Hwy 290 W,2310,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Barton Oaks Plaza IV,Austin_South_Austin_Barton Oaks Plaza IV_901 S Mopac Expy,901 S Mopac Expy,2784,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Bldg III,Austin_Northeast_Austin_Bldg III_7901 Cameron Rd,7901 Cameron Rd,800,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Braker Pointe II,Austin_North_Austin_Braker Pointe II_10801 MoPac Expy N,10801 MoPac Expy N,2525,Qualisystems Usa,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,Brazos Place OfficeRetail Portion,Austin_CBD_Austin_Brazos Place OfficeRetail Portion_800 Brazos St,800 Brazos St,6879,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Bridgepoint Plaza II,Austin_Northwest_Austin_Bridgepoint Plaza II_5914 Courtyard Dr W,5914 Courtyard Dr W,2052,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Brodie Oaks Professional Plaza,Austin_South_Austin_Brodie Oaks Professional Plaza_4029 S Capital Of Texas Hwy,4029 S Capital Of Texas Hwy,3471,Hotels For Hope,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building 1,Austin_Far Northwest_Austin_Building 1_10800 Pecan Park Blvd,10800 Pecan Park Blvd,3791,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Building 11  Meredith,Austin_Northwest_Austin_Building 11  Meredith_3721 Executive Center Dr,3721 Executive Center Dr,9670,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building A,Austin_Southwest_Austin_Building A_7710 Rialto Blvd,7710 Rialto Blvd,4546,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building A,Austin_Southwest_Austin_Building A_9225 Bee Caves Rd,9225 Bee Caves Rd,11656,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Building CDE,Austin_Central_Austin_Building CDE_111 W Anderson Ln,111 W Anderson Ln,545,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building CDE,Austin_Central_Austin_Building CDE_111 W Anderson Ln,111 W Anderson Ln,806,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building F,Austin_Central_Austin_Building F_7801 N Lamar Blvd,7801 N Lamar Blvd,3000,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building G,Austin_South_Austin_Building G_3601 S Congress,3601 S Congress,1556,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Campus at the Arboretum IV,Austin_Northwest_Austin_Campus at the Arboretum IV_10814 Jollyville Rd,10814 Jollyville Rd,22769,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Centennial Towers,Austin_Central_Austin_Centennial Towers_505 E Huntland Dr,505 E Huntland Dr,2377,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Colina West,Austin_Northwest_Austin_Colina West_8834 N Capital Of Texas Hwy,8834 N Capital Of Texas Hwy,2164,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Frontera Crossing,Austin_North_Austin_Frontera Crossing_101 W Louis Henna Blvd,101 W Louis Henna Blvd,10560,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Frontera Crossing,Austin_North_Austin_Frontera Crossing_101 W Louis Henna Blvd,101 W Louis Henna Blvd,20562,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Gaines Ranch Office Building 3,Austin_South_Austin_Gaines Ranch Office Building 3_4425 MoPac Expy S,4425 MoPac Expy S,350,Erin Williamson Design,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Great Hills Corporate Center Bldg III,Austin_Northwest_Austin_Great Hills Corporate Center Bldg III_9050 N Capital Of Texas Hwy,9050 N Capital Of Texas Hwy,2145,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Great Hills Corporate Center Building I,Austin_Northwest_Austin_Great Hills Corporate Center Building I_9020 N Capital of Texas Hwy,9020 N Capital of Texas Hwy,1188,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Great Hills Corporate Center Building I,Austin_Northwest_Austin_Great Hills Corporate Center Building I_9020 N Capital of Texas Hwy,9020 N Capital of Texas Hwy,1782,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Great Hills Corporate Center Building II,Austin_Northwest_Austin_Great Hills Corporate Center Building II_9020 N Capital of Texas Hwy,9020 N Capital of Texas Hwy,3493,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Hartland Plaza,Austin_West Central_Austin_Hartland Plaza_1717 W 6th St,1717 W 6th St,1425,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Industrial Oaks,Austin_Southwest_Austin_Industrial Oaks_5424 Hwy 290 W,5424 Hwy 290 W,2300,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,JLL Plaza,Austin_West Central_Austin_JLL Plaza_1703 W 5th St,1703 W 5th St,17515,JLL,Real Estate (except coworking providers),Renewal,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,La Costa Centre,Austin_Northeast_Austin_La Costa Centre_6300 La Calma Dr,6300 La Calma Dr,3644,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Lake Pointe Center II,Austin_Southwest_Austin_Lake Pointe Center II_11612 Bee Caves Rd,11612 Bee Caves Rd,2014,Edward Jones,Financial Services and Insurance,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Las Cimas III,Austin_Southwest_Austin_Las Cimas III_805 Las Cimas Pky,805 Las Cimas Pky,6437,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Las Cimas IV,Austin_Southwest_Austin_Las Cimas IV_900 S Capital Of Texas Hwy,900 S Capital Of Texas Hwy,3957,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Las Cimas IV,Austin_Southwest_Austin_Las Cimas IV_900 S Capital Of Texas Hwy,900 S Capital Of Texas Hwy,5748,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,Littlefield Building,Austin_CBD_Austin_Littlefield Building_601 Congress St,601 Congress St,3814,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,Littlefield Building,Austin_CBD_Austin_Littlefield Building_601 Congress St,601 Congress St,4865,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Lost Creek Point,Austin_Southwest_Austin_Lost Creek Point_1114 Lost Creek Blvd,1114 Lost Creek Blvd,266,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Lost Creek Point,Austin_Southwest_Austin_Lost Creek Point_1114 Lost Creek Blvd,1114 Lost Creek Blvd,3945,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,Norwood Tower,Austin_CBD_Austin_Norwood Tower_114 W 7th St,114 W 7th St,3462,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Oakpointe Office Bldg,Austin_Northwest_Austin_Oakpointe Office Bldg_9111 Jollyville Rd,9111 Jollyville Rd,1392,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,One Barton Skyway,Austin_South_Austin_One Barton Skyway_1501 S Mo Pac Expy,1501 S Mo Pac Expy,16056,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,One Eleven Congress,Austin_CBD_Austin_One Eleven Congress_111 Congress Ave,111 Congress Ave,7834,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,One Eleven Congress,Austin_CBD_Austin_One Eleven Congress_111 Congress Ave,111 Congress Ave,11463,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,One Far West Plaza,Austin_Northwest_Austin_One Far West Plaza_3410 Far West Blvd,3410 Far West Blvd,1006,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Paloma Ridge Building B,Austin_Far Northwest_Austin_Paloma Ridge Building B_13620 Ranch Road 620 N,13620 Ranch Road 620 N,24611,AIG,Financial Services and Insurance,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Plaza 290,Austin_Southwest_Austin_Plaza 290_5316 Hwy 290 W,5316 Hwy 290 W,1100,Iheart Radio,"Technology, Advertising, Media, and Information",New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Plaza on the Lake I,Austin_Southwest_Austin_Plaza on the Lake I_5001 Plaza on the Lake Dr,5001 Plaza on the Lake Dr,8315,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Prominent Pointe I,Austin_Northwest_Austin_Prominent Pointe I_8310 N Capital Of Texas Hwy,8310 N Capital Of Texas Hwy,904,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Prominent Pointe I,Austin_Northwest_Austin_Prominent Pointe I_8310 N Capital Of Texas Hwy,8310 N Capital Of Texas Hwy,3775,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Research Park Place 7,Austin_Northwest_Austin_Research Park Place 7_12515 Research Blvd,12515 Research Blvd,11183,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Research Park Place 8,Austin_Northwest_Austin_Research Park Place 8_12515 Research Blvd,12515 Research Blvd,12161,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Riata Corporate Park 2,Austin_Northwest_Austin_Riata Corporate Park 2_12301-B Riata Trace Pky,12301-B Riata Trace Pky,43715,Allergan,Pharmaceuticals,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Riata Corporate Park 3,Austin_Northwest_Austin_Riata Corporate Park 3_12331-A Riata Trace Pky,12331-A Riata Trace Pky,3039,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Riata Corporate Park 3,Austin_Northwest_Austin_Riata Corporate Park 3_12331-A Riata Trace Pky,12331-A Riata Trace Pky,6078,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Riata Corporate Park 3,Austin_Northwest_Austin_Riata Corporate Park 3_12331-A Riata Trace Pky,12331-A Riata Trace Pky,9786,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,River Place  Building II,Austin_Northwest_Austin_River Place  Building II_6500 River Place Blvd,6500 River Place Blvd,3421,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,River Place  Building II,Austin_Northwest_Austin_River Place  Building II_6500 River Place Blvd,6500 River Place Blvd,13341,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Shepherd Mountain Plaza,Austin_Northwest_Austin_Shepherd Mountain Plaza_6034 Courtyard Dr W,6034 Courtyard Dr W,5513,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Shepherd Mountain Plaza,Austin_Northwest_Austin_Shepherd Mountain Plaza_6034 Courtyard Dr W,6034 Courtyard Dr W,14769,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,The Continental Building,Austin_North_Austin_The Continental Building_9101 Burnet Rd,9101 Burnet Rd,1346,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,The Park,Austin_Northwest_Austin_The Park_8300 N MoPac Expy,8300 N MoPac Expy,3703,M-Files,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,The Stratum  Building B,Austin_Northwest_Austin_The Stratum  Building B_11044 Research Blvd,11044 Research Blvd,3162,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,The Terrace 2,Austin_South_Austin_The Terrace 2_2700 Via Fortuna Drive,2700 Via Fortuna Drive,4171,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,The Terrace 2,Austin_South_Austin_The Terrace 2_2700 Via Fortuna Drive,2700 Via Fortuna Drive,8543,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Thrive Centre Building I,Austin_Far Northwest_Austin_Thrive Centre Building I_12885 Research Blvd,12885 Research Blvd,1040,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Thrive Centre Building I,Austin_Far Northwest_Austin_Thrive Centre Building I_12885 Research Blvd,12885 Research Blvd,2835,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Travis Oaks,Austin_Southwest_Austin_Travis Oaks_5113 Southwest Pky,5113 Southwest Pky,2383,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Triton Center Building III,Austin_Southwest_Austin_Triton Center Building III_12117 Bee Caves Rd,12117 Bee Caves Rd,3907,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Two Barton Skyway,Austin_South_Austin_Two Barton Skyway_1601 S MoPac Expy,1601 S MoPac Expy,12676,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Uplands Corporate Center I,Austin_Southwest_Austin_Uplands Corporate Center I_5301 Southwest Pky,5301 Southwest Pky,2566,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Westlake Place,Austin_Southwest_Austin_Westlake Place_1515 S Capital Of Texas Hwy,1515 S Capital Of Texas Hwy,2030,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,NA,Austin_CBD_Austin_NA_1005 Congress Ave,1005 Congress Ave,928,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,NA,Austin_CBD_Austin_NA_1005 Congress Ave,1005 Congress Ave,2001,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,NA,Austin_South_Austin_NA_3910 IH 35 S,3910 IH 35 S,7314,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,NA,Austin_CBD_Austin_NA_812 San Antonio St,812 San Antonio St,1227,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,NA,Austin_CBD_Austin_NA_812 San Antonio St,812 San Antonio St,2378,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,NA,Austin_CBD_Austin_NA_812 San Antonio St,812 San Antonio St,2512,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,NA,Austin_Northwest_Austin_NA_9130 Jollyville Rd,9130 Jollyville Rd,1299,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,NA,Austin_Northwest_Austin_NA_9130 Jollyville Rd,9130 Jollyville Rd,10680,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,1524 IH 35,Austin_South_Austin_1524 IH 35_1524 S Interstate 35 S,1524 S Interstate 35 S,2187,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,300 Highland Mall,Austin_Central_Austin_300 Highland Mall_300 Highland Mall Blvd,300 Highland Mall Blvd,5565,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,300 Highland Mall,Austin_Central_Austin_300 Highland Mall_300 Highland Mall Blvd,300 Highland Mall Blvd,11243,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,405 Colorado,Austin_CBD_Austin_405 Colorado_405 Colorado St,405 Colorado St,69550,Dla Piper,Legal Services,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,5000 Plaza on the Lake,Austin_Southwest_Austin_5000 Plaza on the Lake_5000 Plaza On The Lake Dr,5000 Plaza On The Lake Dr,2061,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,515 Congress,Austin_CBD_Austin_515 Congress_515 Congress Ave,515 Congress Ave,2018,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,CBD,515 Congress,Austin_CBD_Austin_515 Congress_515 Congress Ave,515 Congress Ave,4571,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Anderson Tower,Austin_North_Austin_Anderson Tower_400 E Anderson Ln,400 E Anderson Ln,12454,Sandoval James Pllc,Legal Services,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Arboretum Plaza I,Austin_Northwest_Austin_Arboretum Plaza I_9442 Capital Of Texas Hwy N,9442 Capital Of Texas Hwy N,1927,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Arboretum Plaza II,Austin_Northwest_Austin_Arboretum Plaza II_9442 Capital Of Texas Hwy N,9442 Capital Of Texas Hwy N,9637,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Atrium Office Centre,Austin_Central_Austin_Atrium Office Centre_8701 N MoPac Expy,8701 N MoPac Expy,1264,Archer Investment Management,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Austin Title Bldg,Austin_Southwest_Austin_Austin Title Bldg_3600 Bee Caves Rd,3600 Bee Caves Rd,2111,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Bridgepoint Square 1,Austin_Northwest_Austin_Bridgepoint Square 1_6300 Bridgepoint Pky,6300 Bridgepoint Pky,2154,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Building 4,Austin_Northwest_Austin_Building 4_8911 N Capital Of Texas Hwy,8911 N Capital Of Texas Hwy,6964,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Building 5  Travis,Austin_Northwest_Austin_Building 5  Travis_3520 Executive Center Dr,3520 Executive Center Dr,1073,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building A,Austin_South_Austin_Building A_706 W Ben White Blvd,706 W Ben White Blvd,387,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building B,Austin_Northwest_Austin_Building B_7501 N Capital of Texas Hwy,7501 N Capital of Texas Hwy,43713,Indeed,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",Renewal,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building C,Austin_Northwest_Austin_Building C_7501 Capital Of Texas Hwy N,7501 Capital Of Texas Hwy N,43695,Indeed,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",Renewal,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,Suburban,Building CDE,Austin_Central_Austin_Building CDE_111 W Anderson Ln,111 W Anderson Ln,930,NA,NA,New,O,27947525,3295636,36.2009202973452,487384
2019,Q2,Austin,Austin,TX,CBD,Capitol Center,Austin_CBD_Austin_Capitol Center_919 Congress Ave,919 Congress Ave,1802,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
2019,Q2,Austin,Austin,TX,Suburban,Colina West,Austin_Northwest_Austin_Colina West_8834 N Capital Of Texas Hwy,8834 N Capital Of Texas Hwy,4035,NA,NA,New,A,38276350,3751832,36.2009202973452,1194099
